id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.8652,10.5755
2,600,960,950,4,60.331999999999994,11.0775
3,600,960,950,4,59.8652,11.0775
4,600,960,950,4,59.8652,10.826500000000001
5,600,960,950,4,60.1764,11.0775
6,600,960,950,4,59.554,10.826500000000001
7,600,960,950,4,60.020799999999994,10.5755
8,600,960,950,4,60.020799999999994,11.0775
9,1080,1440,1422,4,59.709599999999995,11.3285
10,1080,1440,1422,4,60.1764,11.3285
11,1080,1440,1422,4,60.331999999999994,11.0775
12,1080,1440,1422,4,60.331999999999994,11.0775
13,840,1200,1186,4,59.8652,10.5755
14,840,1200,1186,4,60.1764,11.5795
15,840,1200,1186,4,60.331999999999994,11.0775
16,840,1200,1186,4,60.020799999999994,11.3285
17,840,1200,1186,4,60.1764,11.0775
18,840,1200,1186,4,59.554,10.5755
19,840,1200,1186,4,60.020799999999994,11.3285
20,840,1200,1186,4,59.554,10.5755
21,840,1200,1186,4,60.1764,11.3285
22,840,1200,1186,4,59.8652,11.0775
23,840,1200,1186,4,60.020799999999994,11.3285
24,840,1200,1186,4,59.709599999999995,10.826500000000001
25,840,1200,1186,4,60.020799999999994,11.0775
26,840,1200,1186,4,60.331999999999994,10.826500000000001
27,840,1200,1186,4,59.554,10.826500000000001
28,840,1200,1186,4,60.020799999999994,11.8305
29,360,720,714,4,60.1764,11.3285
30,360,720,714,4,60.331999999999994,11.3285
31,360,720,714,4,59.8652,11.0775
32,360,720,714,4,59.398399999999995,11.5795
33,360,720,714,4,60.4876,11.0775
34,360,720,714,4,60.020799999999994,11.5795
35,360,720,714,4,60.1764,11.3285
36,360,720,714,4,60.331999999999994,11.0775
37,360,720,714,4,59.8652,11.8305
38,360,720,714,4,60.020799999999994,11.0775
39,360,720,714,4,60.1764,11.3285
40,360,720,714,4,59.8652,10.826500000000001
