ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_20_0.7_1_Run4,285.48,14.26,0,14,14060.0,316.7344202917838,1450,0,1800,90,90,0,0,20,14,0.0,0.0,236,20,787
Gen_Data_20_0.7_2_Run4,324.05,16.19,0,16,16040.0,266.4533806700816,1513,0,1800,91,91,0,0,20,16,0.0,0.0,180,18,721
Gen_Data_20_0.7_3_Run4,284.34,14.21,0,14,14060.0,483.06223081932416,1285,0,1800,173,173,0,0,20,14,0.0,0.0,318,17,712
Gen_Data_20_0.7_4_Run4,325.06,16.24,0,16,16040.0,128.32503952873424,1650,0,1800,34,34,0,0,20,16,0.0,0.0,93,19,853
Gen_Data_20_0.7_5_Run4,285.67,14.27,0,14,14060.0,461.3453582582787,1306,0,1800,163,163,0,0,20,14,0.0,0.0,307,19,645
Gen_Data_20_0.7_6_Run4,265.09,13.24,0,13,13070.0,529.410773633244,1233,0,1800,181,181,0,0,20,13,0.0,0.0,350,17,734
Gen_Data_20_0.7_7_Run4,343.46,17.16,0,17,17030.0,160.12392166101037,1622,0,1800,45,45,0,0,20,17,0.0,0.0,121,20,945
Gen_Data_20_0.7_8_Run4,328.12,16.4,0,16,16040.0,174.63033390721677,1604,0,1800,39,39,0,0,20,16,0.0,0.0,141,18,720
Gen_Data_20_0.7_9_Run4,304.05,15.19,0,15,15050.0,219.90551063807953,1554,0,1800,54,54,0,0,20,15,0.0,0.0,172,20,952
Gen_Data_20_0.7_10_Run4,325.15,16.24,0,16,16040.0,278.9561606125935,1500,0,1800,119,119,0,0,20,16,0.0,0.0,165,18,911
