id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,60.020799999999994,11.5795
2,600,960,950,4,60.4876,11.0775
3,600,960,950,4,59.8652,10.5755
4,1080,1440,1422,4,60.64319999999999,11.0775
5,1080,1440,1422,4,59.709599999999995,10.5755
6,840,1200,1186,4,59.709599999999995,10.3245
7,840,1200,1186,4,59.8652,11.0775
8,840,1200,1186,4,59.8652,11.0775
9,840,1200,1186,4,60.331999999999994,11.0775
10,840,1200,1186,4,59.8652,10.826500000000001
11,840,1200,1186,4,60.020799999999994,11.3285
12,360,720,714,4,59.709599999999995,11.0775
13,360,720,714,4,59.554,10.826500000000001
14,360,720,714,4,59.709599999999995,11.5795
15,360,720,714,4,60.1764,11.3285
16,360,720,714,4,60.020799999999994,11.3285
